ID,Rating
187,4.9916
188,4.5125
189,4.3172
190,2.6643
191,4.1083
192,3.3837
193,4.0367
194,3.8139
195,3.0701
196,3.4257
197,2.8311
198,2.1317
199,4.0220
200,3.2040
201,4.0745
202,3.1331
203,4.1919
204,3.7179
205,4.0512
206,4.2773
207,2.5210
208,3.7410
209,3.8770
210,4.1340
211,4.2907
212,2.2614
213,3.2143
214,3.7824
215,3.8406
216,4.4117
217,3.2861
218,4.2467
219,3.6366
220,3.6315
221,3.9853
222,4.0616
223,3.9910
224,2.8229
225,3.3582
226,3.7862
227,3.5112
228,3.5722
229,3.7152
230,4.3358
231,3.2587
232,4.0869
233,3.6764
234,3.1858
235,2.6838
236,2.7934
237,3.6322
238,4.0411
239,3.1406
240,3.1341
241,3.4579
242,3.5075
243,2.3702
244,3.8660
245,3.4797
246,3.0051
247,3.2592
248,3.3930
249,3.3970
250,4.1182
251,4.3016
252,4.4746
253,2.9649
254,2.7083
255,2.5865
256,2.6279
257,3.0733
258,3.4376
259,3.4649
260,2.8186
261,3.3568
262,2.0775
263,3.0569
264,2.5809
265,2.9618
266,3.2963
267,3.6773
268,3.2106
269,3.2207
270,2.8346
271,3.0675
272,2.9207
273,2.8589
274,3.1316
275,2.9386
276,2.9328
277,2.2927
278,2.9877
279,3.0332
280,3.2934
281,3.5821
282,2.9856
283,3.4830
284,3.6595
285,2.9905
286,3.6453
287,2.6236
288,3.3173
289,3.3656
290,3.3805
291,2.7551
292,3.2787
293,2.9879
294,3.0673
295,2.4745
296,3.2451
297,3.3593
298,3.1062
299,2.6773
300,2.8312
301,3.6243
302,3.6523
303,3.2855
304,3.0624
305,3.6638
306,3.4498
307,2.8795
308,3.7753
309,3.2834
310,3.8648
311,3.6957
312,3.4146
313,3.6352
314,1.6733
315,4.0911
316,4.2734
317,4.5277
318,3.9678
319,3.5148
320,4.6061
321,4.4539
322,3.4544
323,3.8293
324,3.5465
325,4.0924
326,4.4631
327,3.5552
328,4.2870
329,2.7342
330,4.6888
331,4.4557
332,3.3445
333,2.6965
334,4.2632
335,3.5827
336,1.9597
337,3.5513
338,2.4902
339,3.1397
340,3.2705
341,2.7081
342,2.8494
343,2.8419
344,2.9536
345,2.7192
346,3.2812
347,3.3216
348,3.2010
349,3.3182
350,2.5541
351,3.1989
352,2.9784
353,2.3754
354,3.5390
355,2.6424
356,2.8715
357,2.7942
358,3.5011
359,3.2087
360,2.8372
361,2.7805
362,2.5185
363,3.4813
364,3.4403
365,3.1473
366,2.8632
367,2.7645
368,2.9383
369,1.9861
370,3.0043
371,2.6650
372,2.1899
373,2.5595
374,3.3957
375,3.1043
376,2.4372
377,3.8690
378,3.3365
379,4.0819
380,4.6501
381,4.0146
382,2.6583
383,4.4953
384,3.7748
385,3.9302
386,3.7290
387,3.4725
388,3.6566
389,3.4623
390,4.1247
391,4.0801
392,3.7453
393,4.1205
394,3.9232
395,3.3625
396,4.1997
397,3.1511
398,3.6336
399,3.3823
400,3.4832
401,3.8490
402,3.7556
403,4.0260
404,3.9012
405,3.4876
406,2.8367
407,3.7139
408,3.7070
409,3.2518
410,3.9220
411,4.1556
412,4.2426
413,3.3719
414,3.8052
415,3.5572
416,3.5944
417,3.5065
418,3.7465
419,3.6033
420,3.5246
421,4.1275
422,3.5723
423,3.6866
424,3.4403
425,3.8200
426,3.5097
427,2.9963
428,3.8319
429,3.6120
430,2.5081
431,3.5740
432,3.8827
433,3.5663
434,3.2361
435,3.6727
436,3.1406
437,3.8441
438,2.9008
439,3.5867
440,3.9011
441,3.4589
442,3.9639
443,3.8835
444,3.3734
445,3.6873
446,3.1209
447,3.3644
448,3.6477
449,3.5883
450,3.2817
451,3.4371
452,3.3521
453,3.3566
454,3.0540
455,3.7426
456,4.0744
457,2.7567
458,3.9142
459,3.1327
460,3.1812
461,3.1594
462,3.6150
463,3.7526
464,3.5973
465,3.4199
466,3.3638
467,3.8600
468,3.7259
469,3.7098
470,4.0668
471,4.1600
472,3.8892
473,4.2151
474,4.0487
475,3.4848
476,3.2467
477,3.4631
478,4.2067
479,2.8275
480,3.6816
481,4.0426
482,3.7669
483,1.7884
484,3.4035
485,3.9237
486,3.5138
487,3.8153
488,3.7910
489,3.7583
490,3.9140
491,4.0293
492,3.4566
493,2.8055
494,3.6120
495,3.7675
496,3.1505
497,3.9127
498,3.9606
499,3.6993
500,3.1509
501,3.6931
502,3.9677
503,3.6098
504,4.9068
505,4.4714
506,4.1405
507,5.0000
508,4.0964
509,4.4955
510,4.1109
511,4.1829
512,3.0756
513,4.8401
514,4.3628
515,4.5310
516,2.6706
517,4.1174
518,4.1069
519,4.4701
520,4.5452
521,4.6726
522,3.8511
523,3.4050
524,4.0068
525,4.1645
526,4.6047
527,4.6014
528,4.3875
529,3.8792
530,4.4017
531,4.7601
532,4.8546
533,4.8222
534,3.7342
535,4.0128
536,3.5292
537,2.3513
538,3.4498
539,3.1365
540,3.6793
541,3.7094
542,4.1547
543,3.6510
544,3.8309
545,3.2109
546,3.8807
547,4.0440
548,3.1208
549,3.5436
550,3.9323
551,3.1125
552,4.1841
553,4.6203
554,3.3295
555,4.2202
556,3.2817
557,3.9333
558,3.3430
559,4.2528
560,2.9390
561,3.7640
562,1.8074
563,3.8765
564,3.3519
565,4.2772
566,3.5888
567,3.0979
568,3.0425
569,3.9616
570,3.5929
571,4.2139
572,3.2782
573,3.8140
574,3.4712
575,3.9408
576,2.4001
577,3.4240
578,4.5282
579,3.9504
580,4.0332
581,3.7673
582,4.1679
583,3.7868
584,3.6557
585,2.5609
586,1.7056
587,4.3796
588,3.3384
589,3.2515
590,3.8652
591,3.8446
592,3.5526
593,3.7638
594,3.9975
595,4.7201
596,3.7253
597,3.5664
598,3.3894
599,3.6614
600,4.0067
601,3.2349
602,3.7754
603,3.7634
604,3.1871
605,3.5320
606,3.5142
607,2.8382
608,4.5262
609,3.2988
610,3.9147
611,3.4233
612,3.7627
613,3.4025
614,3.4728
615,3.2725
616,2.3103
617,3.1476
618,2.3171
619,3.1241
620,3.1302
621,3.1367
622,2.5224
623,3.1621
624,2.8007
625,2.5056
626,3.2357
627,2.3981
628,2.6979
629,2.5001
630,2.6056
631,2.4421
632,2.9882
633,2.7186
634,2.4796
635,3.2093
636,2.5175
637,2.9580
638,3.4739
639,3.1587
640,2.4703
641,3.1214
642,3.0550
643,2.8916
644,3.1775
645,5.0000
646,5.0000
647,3.3206
648,2.7417
649,3.8120
650,4.2772
651,4.1331
652,2.2415
653,3.3124
654,3.6652
655,3.6423
656,1.8054
657,2.8302
658,3.5296
659,2.8152
660,3.8015
661,2.9728
662,3.1413
663,3.1517
664,3.7140
665,3.2771
666,3.0201
667,2.0179
668,3.1110
669,2.3710
670,3.7625
671,3.0271
672,2.0232
673,3.0984
674,2.3807
675,3.1872
676,3.3158
677,2.7162
678,2.6382
679,2.7907
680,2.7920
681,1.9055
682,2.3663
683,3.3979
684,3.1148
685,3.2435
686,4.0365
687,3.1952
688,1.6619
689,2.8335
690,3.0579
691,2.4967
692,3.5019
693,2.8080
694,2.5034
695,2.8162
696,3.6187
697,3.6867
698,3.1189
699,3.8109
700,1.9574
701,3.5507
702,3.2364
703,3.6638
704,3.5857
705,3.8004
706,3.8096
707,3.0426
708,3.8303
709,3.0604
710,2.5889
711,3.8084
712,3.6598
713,3.6475
714,3.9634
715,3.6527
716,3.9546
717,3.2694
718,4.1846
719,3.4939
720,3.4875
721,4.2332
722,2.8062
723,2.5986
724,1.6266
725,3.8479
726,2.7285
727,3.9754
728,4.1326
729,3.0510
730,2.8324
731,3.2234
732,3.4905
733,3.4302
734,3.4233
735,3.7905
736,3.5523
737,2.6831
738,3.0777
739,3.8873
740,3.7568
741,4.8325
742,4.3132
743,4.8978
744,4.4428
745,4.5801
746,4.0050
747,4.5066
748,4.1063
749,4.9523
750,5.0000
751,5.0000
752,3.5419
753,4.3313
754,4.3732
755,4.1841
756,4.0233
757,4.4104
758,4.4133
759,3.3974
760,4.4405
761,3.5521
762,4.1714
763,4.4901
764,4.4450
765,4.4672
766,4.4888
767,4.9418
768,4.6988
769,4.0424
770,3.3076
771,4.0485
772,3.6042
773,3.8145
774,4.1581
775,4.2746
776,4.6278
777,4.7492
778,3.0535
779,4.7328
780,4.8395
781,4.7182
782,3.5494
783,4.3241
784,4.5138
785,4.8444
786,4.3449
787,4.8669
788,3.9238
789,4.4884
790,4.1750
791,3.0387
792,3.8005
793,4.1953
794,4.4234
795,4.6345
796,4.5654
797,3.9275
798,2.8168
799,4.3108
800,4.0920
801,4.6309
802,4.2309
803,3.8967
804,4.6986
805,3.2103
806,4.1193
807,3.7318
808,4.2712
809,3.8448
810,3.9442
811,4.1494
812,3.5999
813,3.6257
814,3.7526
815,3.7681
816,4.0454
817,3.8115
818,4.0186
819,4.2198
820,2.3001
821,3.4744
822,3.3327
823,2.3588
824,3.3876
825,3.2851
826,2.8368
827,3.9247
828,4.5321
829,4.4693
830,4.5031
831,4.3860
832,4.0520
833,4.6549
834,4.9618
835,2.5771
836,4.2412
837,4.4076
838,3.1188
839,3.8469
840,3.7532
841,4.2811
842,4.2067
843,4.2207
844,4.6403
845,3.1871
846,4.5435
847,4.1989
848,3.2655
849,4.3169
850,4.1635
851,2.9176
852,2.8967
853,3.0800
854,4.0667
855,4.4279
856,4.3241
857,4.2976
858,4.7086
859,3.1739
860,4.0630
861,3.7828
862,3.7456
863,3.2283
864,4.5448
865,4.6991
866,4.8226
867,4.6000
868,3.0733
869,3.6975
870,3.8322
871,3.5677
872,2.7625
873,3.9002
874,3.9206
875,3.6832
876,3.2180
877,3.4268
878,3.1364
879,3.2242
880,3.5684
881,2.8395
882,3.4041
883,3.4277
884,3.5691
885,3.2664
886,3.5133
887,3.7133
888,3.4603
889,3.2615
890,3.5377
891,3.7211
892,2.3154
893,3.9468
894,3.0764
895,3.3769
896,3.3791
897,3.2447
898,3.4397
899,1.9565
900,2.9733
901,2.3017
902,3.8784
903,3.0736
904,3.9389
905,3.1661
906,3.5001
907,3.8417
908,4.1662
909,3.4868
910,3.5295
911,4.2209
912,2.9429
913,4.2647
914,3.4629
915,4.1071
916,2.5062
917,3.3078
918,2.9766
919,3.7873
920,4.2501
921,3.6737
922,3.1028
923,3.3181
924,3.9817
925,2.6743
926,2.4942
927,3.2457
928,3.8640
929,3.0836
930,2.9043
931,2.9175
932,3.3518
933,3.8232
934,3.6546
935,4.0438
936,3.2803
937,3.0324
938,3.9127
939,4.1088
940,2.0961
941,2.5613
942,3.1986
943,3.3035
944,4.3070
945,4.1138
946,3.8436
947,3.9765
948,3.6046
949,3.8498
950,3.8027
951,3.3075
952,3.9891
953,3.9240
954,2.7986
955,3.1932
956,3.7822
957,3.1829
958,3.6450
959,3.0590
960,2.9783
961,4.1487
962,4.6361
963,3.8579
964,4.3474
965,3.8688
966,4.3547
967,3.7277
968,3.1257
969,2.6821
970,3.8435
971,3.7301
972,4.5573
973,4.6100
974,4.4482
975,3.9534
976,4.7696
977,3.5409
978,4.1880
979,3.4019
980,4.6602
981,4.3026
982,4.2410
983,4.3717
984,4.5167
985,4.5138
986,3.9732
987,3.7384
988,3.4985
989,3.6543
990,3.5111
991,3.8510
992,3.5271
993,4.4150
994,3.9952
995,4.3096
996,4.2277
997,4.5890
998,3.0057
999,2.5347
1000,4.0652
1001,3.4692
1002,4.1119
1003,3.4864
1004,3.9805
1005,3.2923
1006,3.4899
1007,3.1421
1008,2.3045
1009,4.0524
1010,3.8194
1011,3.2523
1012,2.3576
1013,2.7364
1014,4.5434
1015,3.7825
1016,2.7225
1017,2.8536
1018,3.6910
1019,3.5655
1020,3.0791
1021,3.8180
1022,3.5374
1023,3.4702
1024,2.1960
1025,2.7120
1026,3.2468
1027,4.0394
1028,4.0331
1029,3.3927
1030,3.5286
1031,4.1813
1032,3.6232
1033,3.7092
1034,3.4896
1035,3.8747
1036,3.4341
1037,4.0947
1038,4.1398
1039,3.9370
1040,3.9300
1041,3.8403
1042,4.0094
1043,5.0000
1044,2.7048
1045,4.5654
1046,5.0000
1047,2.9468
1048,3.8501
1049,4.4984
1050,4.3544
1051,3.9233
1052,3.4131
1053,3.9819
1054,4.9026
1055,4.5048
1056,3.8872
1057,4.6869
1058,4.0715
1059,4.7601
1060,4.1021
1061,4.1035
1062,3.6521
1063,4.0865
1064,4.7209
1065,4.4190
1066,3.6202
1067,4.6542
1068,2.9674
1069,2.6599
1070,2.7784
1071,2.8329
1072,3.7901
1073,3.3066
1074,3.5670
1075,3.7043
1076,3.4542
1077,3.5640
1078,3.5425
1079,3.8164
1080,3.6705
1081,3.6776
1082,2.9398
1083,4.1113
1084,2.9397
1085,3.8513
1086,4.0969
1087,3.8567
1088,3.3551
1089,3.5125
1090,4.0409
1091,3.6453
1092,4.4761
1093,4.3808
1094,4.5798
1095,4.8350
1096,4.5336
1097,4.4429
1098,4.2267
1099,3.9560
1100,4.4286
1101,4.4830
1102,3.3393
1103,4.1065
1104,4.2171
1105,4.1316
1106,2.5089
1107,3.7999
1108,3.9002
1109,3.2035
1110,3.4865
1111,4.1385
1112,4.4032
1113,4.2197
1114,3.3639
1115,2.5420
1116,3.6183
1117,3.6761
1118,3.5376
1119,3.2778
1120,3.1899
1121,3.1626
1122,4.0132
1123,2.7731
1124,4.2405
1125,4.1766
1126,3.5915
1127,4.0462
1128,2.7133
1129,2.9508
1130,3.3070
1131,4.2928
1132,4.0148
1133,2.2995
1134,3.5730
1135,3.8088
1136,3.2087
1137,2.8576
1138,2.8591
1139,2.6054
1140,3.1119
1141,2.9776
1142,4.2459
1143,3.9589
1144,3.9571
1145,4.1028
1146,4.5210
1147,3.7837
1148,3.5565
1149,3.8872
1150,3.8579
1151,3.3841
1152,3.8430
1153,3.3030
1154,3.6807
1155,3.0270
1156,3.1255
1157,3.4599
1158,4.2001
1159,4.2184
1160,3.1340
1161,3.9241
1162,3.5152
1163,3.8413
1164,4.5338
1165,3.1690
1166,3.4135
1167,4.0977
1168,2.9146
1169,3.2078
1170,3.3266
1171,4.2637
1172,2.9321
1173,5.0000
1174,4.5868
1175,4.7486
1176,4.6011
1177,3.0229
1178,1.9442
1179,2.7617
1180,3.1734
1181,3.1941
1182,3.2513
1183,2.9777
1184,1.8890
1185,2.3763
1186,3.5568
1187,2.2778
1188,2.3918
1189,2.2058
1190,2.2803
1191,3.4277
1192,2.6338
1193,2.9467
1194,2.6778
1195,3.3476
1196,2.1663
1197,3.1655
1198,2.1189
1199,2.1690
1200,2.5798
1201,1.8495
1202,3.1044
1203,3.7000
1204,3.1938
1205,3.2154
1206,2.5862
1207,2.2663
1208,3.1099
1209,2.3691
1210,3.0138
1211,3.2198
1212,2.4521
1213,3.0119
1214,2.9444
1215,2.5829
1216,1.9198
1217,2.1328
1218,2.1507
1219,2.5420
1220,3.3706
1221,3.4668
1222,2.8926
1223,2.3946
1224,2.0838
1225,3.1957
1226,3.1797
1227,1.9376
1228,3.0781
1229,3.4113
1230,2.8460
1231,1.9476
1232,2.8955
1233,2.1299
1234,3.3578
1235,3.4014
1236,3.1468
1237,2.5684
1238,3.7133
1239,3.5339
1240,3.1960
1241,3.6061
1242,2.3362
1243,3.7503
1244,4.0517
1245,4.0006
1246,3.4492
1247,3.4958
1248,3.6436
1249,3.6041
1250,3.2272
1251,3.5028
1252,3.8016
1253,3.6747
1254,3.7296
1255,3.8586
1256,3.8582
1257,3.5651
1258,3.0295
1259,3.6455
1260,3.7311
1261,3.3683
1262,3.8078
1263,4.2866
1264,4.0239
1265,4.7998
1266,4.6289
1267,4.4347
1268,4.3039
1269,4.7422
1270,4.0467
1271,4.4916
1272,4.4400
1273,4.4621
1274,4.2875
1275,4.7030
1276,4.5528
1277,4.5095
1278,3.9894
1279,3.9272
1280,3.6520
1281,2.9291
1282,3.4772
1283,3.2055
1284,2.7933
1285,2.8813
1286,3.8802
1287,3.7753
1288,2.3517
1289,3.4140
1290,2.6791
1291,3.6361
1292,2.9418
1293,1.8419
1294,2.8488
1295,3.1392
1296,3.0934
1297,2.8237
1298,5.0000
1299,5.0000
1300,3.4959
1301,2.9451
1302,5.0000
1303,4.6528
1304,5.0000
1305,5.0000
1306,4.8939
1307,5.0000
1308,5.0000
1309,3.2133
1310,3.3503
1311,3.8345
1312,3.3891
1313,3.3260
1314,3.0785
1315,2.6357
1316,2.6407
1317,2.9284
1318,2.8873
1319,3.0101
1320,2.8535
1321,2.6206
1322,3.2574
1323,3.7884
1324,4.2658
1325,4.5901
1326,3.6720
1327,3.8092
1328,4.0394
1329,3.8515
1330,4.2320
1331,3.9566
1332,4.6425
1333,4.0375
1334,3.4524
1335,3.7617
1336,3.1835
1337,1.6100
1338,4.3941
1339,4.3706
1340,4.1949
1341,4.8249
1342,4.3270
1343,4.4567
1344,3.3431
1345,3.9986
1346,4.3894
1347,4.0343
1348,3.6113
1349,3.8809
1350,4.0250
1351,4.1202
1352,3.7677
1353,3.4480
1354,2.7163
1355,3.6072
1356,4.0442
1357,3.6690
1358,3.8300
1359,3.9603
1360,3.8175
1361,3.2926
1362,3.0006
1363,3.3110
1364,3.4734
1365,4.4845
1366,2.5763
1367,2.9548
1368,4.6330
1369,3.6484
1370,4.1163
1371,4.1125
1372,4.6015
1373,3.9967
1374,3.8523
1375,3.2098
1376,3.8055
1377,3.7480
1378,3.9738
1379,3.4310
1380,3.0271
1381,3.7875
1382,3.9845
1383,3.7737
1384,3.5595
1385,3.8743
1386,3.9220
1387,3.6295
1388,3.5067
1389,3.5321
1390,4.6626
1391,4.1564
1392,3.8844
1393,4.6567
1394,3.9549
1395,4.5704
1396,4.6431
1397,2.5961
1398,2.8151
1399,3.7873
1400,3.0194
1401,2.8808
1402,4.6776
1403,3.9342
1404,3.9017
1405,3.9749
1406,2.8362
1407,3.1142
1408,3.6608
1409,3.3586
1410,3.1220
1411,3.5917
1412,4.0346
1413,3.4801
1414,4.5497
1415,3.6502
1416,4.1725
1417,3.9876
1418,4.4748
1419,3.6326
1420,3.3906
1421,3.5718
1422,2.8440
1423,3.8725
1424,3.8721
1425,2.4855
1426,2.9574
1427,4.1121
1428,3.6451
1429,4.0891
1430,3.9095
1431,3.7166
1432,2.6286
1433,3.7028
1434,3.2691
1435,2.7913
1436,3.5907
1437,4.2652
1438,3.9253
1439,2.6039
1440,3.6121
1441,2.9755
1442,3.4762
1443,3.1892
1444,3.4684
1445,2.9447
1446,3.7446
1447,3.0303
1448,3.1241
1449,3.6294
1450,2.9629
1451,2.3945
1452,3.1746
1453,3.1451
1454,3.4401
1455,3.5044
1456,3.6155
1457,2.3798
1458,3.7338
1459,4.3909
1460,3.0022
1461,3.7133
1462,2.8193
1463,2.4946
1464,2.1470
1465,4.0761
1466,3.5404
1467,2.6430
1468,3.3646
1469,4.2636
1470,2.6820
1471,3.9151
1472,3.3458
1473,4.3289
1474,4.1183
1475,2.4140
1476,3.9312
1477,4.2563
1478,3.6947
1479,4.1222
1480,3.6525
1481,3.7298
1482,3.5134
1483,3.3715
1484,3.7821
1485,3.1173
1486,3.1968
1487,3.6311
1488,3.6778
1489,3.9203
1490,4.0530
1491,4.0565
1492,3.6784
1493,3.5327
1494,3.8796
1495,3.9264
1496,3.3544
1497,3.6583
1498,3.4124
1499,4.0366
1500,3.5997
1501,3.9407
1502,3.7173
1503,3.6134
1504,2.2502
1505,3.7839
1506,4.5336
1507,2.6240
1508,3.6908
1509,3.9007
1510,3.4416
1511,2.5054
1512,4.0602
1513,3.7244
1514,3.9292
1515,4.7938
1516,4.5540
1517,4.2889
1518,3.0246
1519,4.7801
1520,5.0000
1521,2.7786
1522,3.0542
1523,2.9909
1524,2.2232
1525,3.7047
1526,2.9789
1527,2.4598
1528,2.8562
1529,2.2683
1530,2.3789
1531,3.9049
1532,3.7516
1533,3.5427
1534,4.0514
1535,3.6813
1536,3.4954
1537,4.1801
1538,3.6813
1539,4.2387
1540,4.0655
1541,4.1691
1542,3.4773
1543,2.4820
1544,3.8187
1545,3.6595
1546,3.7518
1547,2.9724
1548,3.4674
1549,3.5183
1550,3.1514
1551,3.2207
1552,3.5806
1553,3.0707
1554,3.6954
1555,3.0846
1556,3.8843
1557,2.9198
1558,3.2360
1559,3.6573
1560,3.6732
1561,3.6229
1562,3.4303
1563,2.5881
1564,2.7110
1565,3.7513
1566,3.3574
1567,3.9744
1568,3.5956
1569,3.4945
1570,2.9980
1571,3.6950
1572,3.1200
1573,2.2921
1574,3.5680
1575,1.8925
1576,3.0408
1577,3.1677
1578,3.1791
1579,4.2059
1580,4.0642
1581,3.9305
1582,2.5914
1583,3.6823
1584,3.3075
1585,3.9285
1586,3.3859
1587,3.9255
1588,3.9897
1589,3.8930
1590,4.0229
1591,4.3683
1592,3.5047
1593,3.2342
1594,3.9484
1595,3.6652
1596,4.2201
1597,4.4628
1598,3.8040
1599,4.5644
1600,4.0082
1601,4.1224
1602,4.1006
1603,4.5389
1604,4.4135
1605,3.6358
1606,3.6476
1607,4.6782
1608,3.5769
1609,4.3610
1610,3.8755
1611,3.2347
1612,3.2855
1613,3.5507
1614,4.5444
1615,4.0960
1616,3.7579
1617,4.4128
1618,4.2677
1619,3.8760
1620,5.0000
1621,4.4821
1622,4.4770
1623,4.2519
1624,3.4667
1625,4.2875
1626,4.2637
1627,3.4744
1628,4.1854
1629,4.2435
1630,3.5696
1631,4.6109
1632,3.5543
1633,3.4707
1634,4.0456
1635,3.6237
1636,4.7504
1637,3.5695
1638,4.0717
1639,4.4850
1640,4.7785
1641,5.0000
1642,3.9854
1643,3.8715
1644,4.2187
1645,4.5682
1646,4.1772
1647,4.1118
1648,3.9457
1649,4.3167
1650,4.7895
1651,4.7743
1652,3.8385
1653,3.5909
1654,3.6461
1655,3.8839
1656,3.4588
1657,3.3725
1658,3.1736
1659,3.6620
1660,3.8194
1661,3.5193
1662,3.0629
1663,2.7849
1664,3.0045
1665,3.4203
1666,3.4213
1667,3.6164
1668,3.7338
1669,3.9547
1670,3.4476
1671,3.4371
1672,3.3243
1673,3.3851
1674,3.6019
1675,3.5895
1676,3.7928
1677,3.7689
1678,3.5203
1679,3.5597
1680,3.1099
1681,3.9396
1682,3.9378
1683,3.9573
1684,3.5976
1685,4.3436
1686,3.8525
1687,3.8002
1688,4.0892
1689,4.2334
1690,3.7410
1691,3.6177
1692,3.5625
1693,4.0421
1694,3.5145
1695,3.6713
1696,3.8985
1697,3.0741
1698,3.5769
1699,3.8540
1700,4.0095
1701,3.3779
1702,4.0309
1703,3.9492
1704,3.7855
1705,3.9356
1706,3.6777
1707,3.1820
1708,3.2057
1709,3.1118
1710,3.5184
1711,2.9481
1712,2.5330
1713,3.1410
1714,3.1642
1715,2.6255
1716,2.9411
1717,2.9967
1718,2.6774
1719,2.6602
1720,2.1227
1721,2.2499
1722,2.5382
1723,2.8708
1724,2.1859
1725,3.4080
1726,3.7462
1727,2.8457
1728,3.7502
1729,3.1989
1730,4.2368
1731,3.4960
1732,3.0192
1733,3.5767
1734,3.0104
1735,3.0146
1736,3.6033
1737,2.8170
1738,3.2543
1739,2.8346
1740,2.8302
1741,3.0052
1742,2.5865
1743,3.0156
1744,2.8552
1745,2.5406
1746,3.6754
1747,3.1500
1748,2.5899
1749,3.2974
1750,3.0387
1751,3.2399
1752,3.2154
1753,2.8606
1754,3.0235
1755,3.4737
1756,3.2669
1757,3.2505
1758,2.8463
1759,3.6281
1760,3.1877
1761,3.1937
1762,3.3857
1763,2.8346
1764,3.2969
1765,3.3844
1766,3.3115
1767,3.3273
1768,3.5028
1769,2.9223
1770,3.4715
1771,3.4375
1772,3.9757
1773,3.1093
1774,3.7098
1775,4.2928
1776,3.8812
1777,3.4361
1778,3.0708
1779,3.3668
1780,3.8915
1781,3.2322
1782,3.1642
1783,3.1402
1784,2.5587
1785,3.9421
1786,3.8142
1787,3.6069
1788,2.9434
1789,3.8004
1790,4.7609
1791,3.8159
1792,4.5795
1793,4.9832
1794,4.1516
1795,4.4318
1796,4.4017
1797,3.2189
1798,3.9571
1799,4.5682
1800,4.0076
1801,3.7231
1802,3.7075
1803,3.5149
1804,3.6031
1805,4.1326
1806,3.4857
1807,3.4479
1808,3.4006
1809,3.6515
1810,3.5738
1811,3.7136
1812,3.9096
1813,4.0298
1814,3.8598
1815,3.5253
1816,4.1742
1817,4.2354
1818,3.5026
1819,3.8016
1820,2.2940
1821,3.1114
1822,3.9766
1823,3.9922
1824,3.7705
1825,3.3402
1826,3.5437
1827,4.2643
1828,4.0499
1829,3.4878
1830,3.1809
1831,3.6993
1832,3.3541
1833,3.2333
1834,4.0170
1835,3.4670
1836,3.5266
1837,3.5517
1838,2.9810
1839,3.4570
1840,4.0469
1841,3.8963
1842,3.0350
1843,3.9106
1844,3.1275
1845,2.8398
1846,3.2083
1847,2.1265
1848,3.7180
1849,4.0855
1850,3.6415
1851,4.0593
1852,3.9417
1853,3.7540
1854,3.5993
1855,4.2908
1856,3.6391
1857,3.9850
1858,3.8351
1859,3.4853
1860,3.6712
1861,3.9803
1862,4.1903
1863,4.2871
1864,3.5781
1865,4.2386
1866,4.0380
1867,3.8023
1868,3.3751
1869,3.8925
1870,4.0464
1871,3.5320
1872,3.7471
1873,3.5716
